Dataset_CustomerNo,MAX_TRANSACTION,MONETARY,FREQUENCY,RECENCY,F Score,M Score,R Score,RFM Score,Customer Segment,RECENCY2
13184,11/25/2019 0:00,18023.73,178,5,5,5,5,555,Champions,5
14587,11/21/2019 0:00,8908.31,371,9,5,4,5,554,Champions,9
12087,6/8/2019 0:00,857.34,39,175,3,1,2,231,At Risk,175
17095,11/17/2019 0:00,8952.79,127,13,4,4,5,544,Champions,13
16011,11/10/2019 0:00,21553.13,196,20,5,5,4,455,Champions,20
17015,11/11/2019 0:00,22158.29,214,19,5,5,4,455,Champions,19
13050,11/25/2019 0:00,42734.59,402,5,5,5,5,555,Champions,5
14375,6/7/2019 0:00,2127.34,66,176,3,2,2,232,At Risk,176
17124,6/7/2019 0:00,1623.75,31,176,2,2,2,222,Casual Shoppers,176
15923,6/7/2019 0:00,6446.47,169,176,5,3,2,253,At Risk,176
12924,9/12/2019 0:00,10395.74,173,79,5,4,2,254,At Risk,79
16925,6/7/2019 0:00,3688.94,136,176,4,3,2,243,At Risk,176
17252,8/15/2019 0:00,2325.49,86,107,4,2,2,242,At Risk,107
15038,10/12/2019 0:00,2875.7,125,49,4,2,3,342,Loyal Customers,49
16883,10/26/2019 0:00,1563.97,40,35,3,2,3,332,Value Seekers,35
13637,10/18/2019 0:00,4571.04,98,43,4,3,3,343,Loyal Customers,43
15704,7/22/2019 0:00,12466.2,117,131,4,4,2,244,At Risk,131
17050,9/4/2019 0:00,19612.22,308,87,5,5,2,255,At Risk,87
17994,8/10/2019 0:00,5813.62,88,112,4,3,2,243,At Risk,112
16117,6/27/2019 0:00,2159.17,51,156,3,2,2,232,At Risk,156
16593,10/20/2019 0:00,1527.45,27,41,2,2,3,322,Casual Shoppers,41
15508,6/3/2019 0:00,11234.68,275,180,5,4,2,254,At Risk,180
15502,11/24/2019 0:00,49213.67,217,6,5,5,5,555,Champions,6
13435,11/15/2019 0:00,22217.29,87,15,4,5,4,445,Champions,15
13510,10/25/2019 0:00,18231.7,276,36,5,5,3,355,Loyal Customers,36
15918,6/2/2019 0:00,1898.38,40,181,3,2,2,232,At Risk,181
16529,6/2/2019 0:00,2495.79,30,181,2,2,2,222,Casual Shoppers,181
13397,9/28/2019 0:00,11795.12,248,63,5,4,3,354,Loyal Customers,63
17472,6/1/2019 0:00,5378.33,174,182,5,3,2,253,At Risk,182
13275,6/1/2019 0:00,6429.13,216,182,5,3,2,253,At Risk,182
14276,9/2/2019 0:00,12088.38,239,89,5,4,2,254,At Risk,89
16277,6/1/2019 0:00,2995.89,160,182,5,2,2,252,At Risk,182
15278,6/1/2019 0:00,4638.9,157,182,5,3,2,253,At Risk,182
15163,11/21/2019 0:00,2218.58,29,9,2,2,5,522,Casual Shoppers,9
13149,11/25/2019 0:00,16005.26,201,5,5,5,5,555,Champions,5
17150,5/31/2019 0:00,8077.12,176,183,5,4,2,254,At Risk,183
17613,11/17/2019 0:00,28889.94,304,13,5,5,5,555,Champions,13
15897,5/29/2019 0:00,2487.18,22,185,2,2,1,122,At Risk,185
14823,6/12/2019 0:00,1231.37,70,171,4,1,2,241,At Risk,171
17345,11/24/2019 0:00,3178.08,85,6,4,2,5,542,Loyal Customers,6
15402,7/14/2019 0:00,7747.15,41,139,3,4,2,234,At Risk,139
15852,9/7/2019 0:00,730.93,29,84,2,1,2,221,Casual Shoppers,84
17546,5/25/2019 0:00,1165.72,37,189,3,1,1,131,At Risk,189
14522,11/15/2019 0:00,6379.97,17,15,2,3,4,423,High-Potential Customers,15
16683,5/25/2019 0:00,1511.47,59,189,3,2,1,132,At Risk,189
13694,11/14/2019 0:00,631013.18,767,16,5,5,4,455,Champions,16
16919,7/6/2019 0:00,17012.93,326,147,5,5,2,255,At Risk,147
17375,5/24/2019 0:00,4141.13,69,190,3,3,1,133,At Risk,190
17512,11/11/2019 0:00,35003.71,261,19,5,5,4,455,Champions,19
16514,7/8/2019 0:00,10867.92,349,145,5,4,2,254,At Risk,145
17526,5/24/2019 0:00,3492.05,47,190,3,3,1,133,At Risk,190
13831,11/23/2019 0:00,9076.69,72,7,4,4,5,544,Champions,7
14285,11/18/2019 0:00,8901.89,79,12,4,4,5,544,Champions,12
13737,5/23/2019 0:00,1629.12,30,191,2,2,1,122,At Risk,191
13555,9/27/2019 0:00,30432.57,135,64,4,5,3,345,Loyal Customers,64
18125,11/10/2019 0:00,9297.63,191,20,5,4,4,454,Champions,20
15716,7/17/2019 0:00,8680.08,117,136,4,4,2,244,At Risk,136
13243,5/20/2019 0:00,2915.42,57,194,3,2,1,132,At Risk,194
17054,11/11/2019 0:00,13544.14,223,19,5,4,4,454,Champions,19
13890,11/17/2019 0:00,13101.2,232,13,5,4,5,554,Champions,13
13659,5/18/2019 0:00,10581.94,103,196,4,4,1,144,At Risk,196
16710,11/20/2019 0:00,21019.06,393,10,5,5,5,555,Champions,10
15389,6/20/2019 0:00,8446.8,132,163,4,4,2,244,At Risk,163
16206,10/16/2019 0:00,4590.75,108,45,4,3,3,343,Loyal Customers,45
16175,9/6/2019 0:00,8078.08,104,85,4,4,2,244,At Risk,85
17302,11/25/2019 0:00,6686.48,79,5,4,3,5,543,Loyal Customers,5
15164,10/2/2019 0:00,13302.42,168,59,5,4,3,354,Loyal Customers,59
15854,9/14/2019 0:00,8569.6,94,77,4,4,2,244,At Risk,77
17100,11/21/2019 0:00,9264.75,69,9,3,4,5,534,Emerging Champions,9
17961,11/18/2019 0:00,6902.64,248,12,5,4,5,554,Champions,12
14988,5/12/2019 0:00,1776.07,40,202,3,2,1,132,At Risk,202
17013,5/12/2019 0:00,8706.01,171,202,5,4,1,154,At Risk,202
17337,7/11/2019 0:00,14739.69,520,142,5,5,2,255,At Risk,142
15521,10/30/2019 0:00,22228.16,224,31,5,5,4,455,Champions,31
14591,11/24/2019 0:00,8610.36,181,6,5,4,5,554,Champions,6
14677,5/10/2019 0:00,1490.59,57,204,3,2,1,132,At Risk,204
12338,5/9/2019 0:00,825.42,23,205,2,1,1,121,At Risk,205
17629,11/21/2019 0:00,15109.89,105,9,4,5,5,545,Champions,9
13752,8/7/2019 0:00,10122.32,74,115,4,4,2,244,At Risk,115
12867,11/13/2019 0:00,47666.6,561,17,5,5,4,455,Champions,17
13514,9/27/2019 0:00,6264.92,197,64,5,3,3,353,Loyal Customers,64
17520,10/17/2019 0:00,8887.34,176,44,5,4,3,354,Loyal Customers,44
14959,10/6/2019 0:00,5776.14,59,55,3,3,3,333,Emerging Champions,55
14161,5/8/2019 0:00,5633.21,104,206,4,3,1,143,At Risk,206
13069,11/25/2019 0:00,59330.68,405,5,5,5,5,555,Champions,5
13642,5/8/2019 0:00,1855.79,57,206,3,2,1,132,At Risk,206
14224,9/9/2019 0:00,6027.1,115,82,4,3,2,243,At Risk,82
18078,5/6/2019 0:00,1830.61,29,208,2,2,1,122,At Risk,208
15552,5/6/2019 0:00,707.22,17,208,2,1,1,121,At Risk,208
15229,6/17/2019 0:00,7507.1,255,166,5,4,2,254,At Risk,166
13232,11/27/2019 0:00,17678.91,483,3,5,5,5,555,Champions,3
17234,6/10/2019 0:00,5283.24,173,173,5,3,2,253,At Risk,173
14997,10/24/2019 0:00,18413.82,286,37,5,5,3,355,Loyal Customers,37
14000,7/22/2019 0:00,14206.01,233,131,5,4,2,254,At Risk,131
16746,11/28/2019 0:00,41361.33,403,2,5,5,5,555,Champions,2
15718,5/3/2019 0:00,4411.97,162,211,5,3,1,153,At Risk,211
13301,8/28/2019 0:00,4130.51,80,94,4,3,2,243,At Risk,94
16401,11/25/2019 0:00,33632.2,167,5,5,5,5,555,Champions,5
15407,11/6/2019 0:00,6694.38,148,24,4,3,4,443,Loyal Customers,24
14077,10/30/2019 0:00,3228.79,42,31,3,2,4,432,Value Seekers,31
15210,4/28/2019 0:00,2676.47,20,216,2,2,1,122,At Risk,216
16370,9/18/2019 0:00,7026.6,221,73,5,4,3,354,Loyal Customers,73
16965,4/27/2019 0:00,2687.95,25,217,2,2,1,122,At Risk,217
16755,8/17/2019 0:00,12160.57,165,105,5,4,2,254,At Risk,105
16442,4/26/2019 0:00,3909.22,100,218,4,3,1,143,At Risk,218
13173,4/26/2019 0:00,3685.73,114,218,4,3,1,143,At Risk,218
13174,11/23/2019 0:00,18338.34,428,7,5,5,5,555,Champions,7
14031,11/18/2019 0:00,73416.88,235,12,5,5,5,555,Champions,12
12986,4/21/2019 0:00,4920.32,152,223,4,3,1,143,At Risk,223
12987,9/27/2019 0:00,7234.86,187,64,5,4,3,354,Loyal Customers,64
15517,4/20/2019 0:00,3276.97,27,224,2,3,1,123,At Risk,224
17946,4/20/2019 0:00,866.96,20,224,2,1,1,121,At Risk,224
15912,6/14/2019 0:00,2167.31,19,169,2,2,2,222,Casual Shoppers,169
17541,4/19/2019 0:00,5047.29,167,225,5,3,1,153,At Risk,225
12542,4/19/2019 0:00,6368.8,169,225,5,3,1,153,At Risk,225
16907,11/10/2019 0:00,3883.06,140,20,4,3,4,443,Loyal Customers,20
15636,9/11/2019 0:00,8776.86,197,80,5,4,2,254,At Risk,80
17638,4/19/2019 0:00,3562.76,150,225,4,3,1,143,At Risk,225
16641,8/26/2019 0:00,3021.96,21,96,2,2,2,222,Casual Shoppers,96
18116,10/3/2019 0:00,9794.11,367,58,5,4,3,354,Loyal Customers,58
16550,8/23/2019 0:00,18139.47,251,99,5,5,2,255,At Risk,99
18009,4/18/2019 0:00,1498.96,31,226,2,2,1,122,At Risk,226
16399,11/20/2019 0:00,2867.84,71,10,4,2,5,542,Loyal Customers,10
13470,9/1/2019 0:00,7846.52,310,90,5,4,2,254,At Risk,90
13471,11/18/2019 0:00,18777.69,359,12,5,5,5,555,Champions,12
15474,4/18/2019 0:00,6661.17,250,226,5,3,1,153,At Risk,226
16085,11/16/2019 0:00,7525.08,167,14,5,4,4,454,Champions,14
17582,4/17/2019 0:00,1440.38,29,227,2,1,1,121,At Risk,227
13474,4/17/2019 0:00,1520.03,59,227,3,2,1,132,At Risk,227
14249,4/15/2019 0:00,46.53,3,229,1,1,1,111,At Risk,229
12278,4/15/2019 0:00,8417.1,75,229,4,4,1,144,At Risk,229
13048,11/25/2019 0:00,11061.93,135,5,4,4,5,544,Champions,5
13742,11/23/2019 0:00,13785.7,313,7,5,4,5,554,Champions,7
16393,11/28/2019 0:00,13884.33,305,2,5,4,5,554,Champions,2
17972,4/12/2019 0:00,507.53,30,232,2,1,1,121,At Risk,232
16697,4/12/2019 0:00,392.33,21,232,2,1,1,121,At Risk,232
16714,4/11/2019 0:00,8660.61,100,233,4,4,1,144,At Risk,233
17827,4/11/2019 0:00,11546.38,163,233,5,4,1,154,At Risk,233
16889,5/29/2019 0:00,10740.29,135,185,4,4,1,144,At Risk,185
13606,11/10/2019 0:00,3112.49,40,20,3,2,4,432,Value Seekers,20
13570,4/10/2019 0:00,1895.54,27,234,2,2,1,122,At Risk,234
16010,4/8/2019 0:00,2411.69,79,236,4,2,1,142,At Risk,236
16524,5/9/2019 0:00,5010.82,171,205,5,3,1,153,At Risk,205
14537,10/13/2019 0:00,1986.9,38,48,3,2,3,332,Value Seekers,48
14465,4/7/2019 0:00,5057.24,123,237,4,3,1,143,At Risk,237
17928,10/25/2019 0:00,862.12,22,36,2,1,3,321,Casual Shoppers,36
17883,11/25/2019 0:00,1779.33,98,5,4,2,5,542,Loyal Customers,5
17783,9/28/2019 0:00,3894.12,67,63,3,3,3,333,Emerging Champions,63
15917,4/6/2019 0:00,556.61,12,238,1,1,1,111,At Risk,238
16713,11/21/2019 0:00,50195.72,619,9,5,5,5,555,Champions,9
17042,8/10/2019 0:00,10040.04,88,112,4,4,2,244,At Risk,112
13155,11/6/2019 0:00,11060.81,267,24,5,4,4,454,Champions,24
13023,10/6/2019 0:00,7519.32,207,55,5,4,3,354,Loyal Customers,55
17893,4/28/2019 0:00,7079.84,209,216,5,4,1,154,At Risk,216
13894,11/16/2019 0:00,13449.87,280,14,5,4,4,454,Champions,14
17895,10/26/2019 0:00,1435.38,17,35,2,1,3,321,Casual Shoppers,35
17214,10/10/2019 0:00,3873.26,101,51,4,3,3,343,Loyal Customers,51
13269,11/28/2019 0:00,35628.76,303,2,5,5,5,555,Champions,2
15373,11/21/2019 0:00,6568.98,118,9,4,3,5,543,Loyal Customers,9
17310,10/28/2019 0:00,7753.84,186,33,5,4,4,454,Champions,33
12373,3/30/2019 0:00,7980.55,228,245,5,4,1,154,At Risk,245
15384,6/23/2019 0:00,6684.13,49,160,3,3,2,233,At Risk,160
14164,9/30/2019 0:00,11711.54,80,61,4,4,3,344,Loyal Customers,61
16166,3/29/2019 0:00,1261.88,49,246,3,1,1,131,At Risk,246
16191,11/28/2019 0:00,41597.53,296,2,5,5,5,555,Champions,2
14410,9/8/2019 0:00,6913.77,189,83,5,4,2,254,At Risk,83
14964,4/6/2019 0:00,6692.19,184,238,5,3,1,153,At Risk,238
14967,10/21/2019 0:00,5937.01,156,40,5,3,3,353,Loyal Customers,40
13357,3/27/2019 0:00,3914.77,89,248,4,3,1,143,At Risk,248
16777,9/20/2019 0:00,797.93,48,71,3,1,3,331,Value Seekers,71
15426,11/20/2019 0:00,8162.52,275,10,5,4,5,554,Champions,10
13725,10/21/2019 0:00,16475.46,128,40,4,5,3,345,Loyal Customers,40
14504,10/23/2019 0:00,3846.74,107,38,4,3,3,343,Loyal Customers,38
12830,11/2/2019 0:00,112345.34,199,28,5,5,4,455,Champions,28
13736,3/24/2019 0:00,2655.44,76,251,4,2,1,142,At Risk,251
16769,3/24/2019 0:00,1190.44,38,251,3,1,1,131,At Risk,251
17019,11/28/2019 0:00,8763.29,233,2,5,4,5,554,Champions,2
17507,3/23/2019 0:00,4299.85,88,252,4,3,1,143,At Risk,252
17249,3/22/2019 0:00,5590.46,172,253,5,3,1,153,At Risk,253
16250,3/23/2019 0:00,9864.79,175,252,5,4,1,154,At Risk,252
15998,11/3/2019 0:00,23741.36,504,27,5,5,4,455,Champions,27
15437,3/22/2019 0:00,1008.7,45,253,3,1,1,131,At Risk,253
15457,3/22/2019 0:00,1500.35,58,253,3,2,1,132,At Risk,253
16219,3/21/2019 0:00,6540.18,25,254,2,3,1,123,At Risk,254
15238,11/10/2019 0:00,8374.08,64,20,3,4,4,434,Emerging Champions,20
12042,3/20/2019 0:00,6296.77,223,255,5,3,1,153,At Risk,255
15452,11/10/2019 0:00,3351.56,56,20,3,3,4,433,Emerging Champions,20
15019,3/18/2019 0:00,1766.16,66,257,3,2,1,132,At Risk,257
17921,10/6/2019 0:00,5022.07,142,55,4,3,3,343,Loyal Customers,55
17007,10/20/2019 0:00,8027.09,87,41,4,4,3,344,Loyal Customers,41
13009,4/26/2019 0:00,2086.68,67,218,3,2,1,132,At Risk,218
17043,11/7/2019 0:00,12006.96,102,23,4,4,4,444,Champions,23
14462,10/4/2019 0:00,11802.71,232,57,5,4,3,354,Loyal Customers,57
12884,9/12/2019 0:00,5612.92,186,79,5,3,2,253,At Risk,79
17888,11/18/2019 0:00,14702.08,232,12,5,5,5,555,Champions,12
15891,4/27/2019 0:00,9986.68,235,217,5,4,1,154,At Risk,217
15892,3/17/2019 0:00,3756.83,152,258,4,3,1,143,At Risk,258
15896,3/17/2019 0:00,8416.08,297,258,5,4,1,154,At Risk,258
12845,11/25/2019 0:00,2461.6,28,5,2,2,5,522,Casual Shoppers,5
17542,3/15/2019 0:00,1548.39,25,260,2,2,1,122,At Risk,260
16392,3/15/2019 0:00,2259.54,43,260,3,2,1,132,At Risk,260
13649,3/28/2019 0:00,2753.79,68,247,3,2,1,132,At Risk,247
15653,9/8/2019 0:00,14252.9,54,83,3,4,2,234,At Risk,83
15493,11/7/2019 0:00,8795.14,335,23,5,4,4,454,Champions,23
16983,11/27/2019 0:00,14155.03,143,3,4,4,5,544,Champions,3
17800,11/2/2019 0:00,8421.53,102,28,4,4,4,444,Champions,28
14064,11/10/2019 0:00,19525.09,77,20,4,5,4,445,Champions,20
15306,10/6/2019 0:00,14416.4,221,55,5,5,3,355,Loyal Customers,55
16221,11/3/2019 0:00,7994.55,95,27,4,4,4,444,Champions,27
16771,11/6/2019 0:00,17135.04,253,24,5,5,4,455,Champions,24
13136,10/14/2019 0:00,19605.84,349,47,5,5,3,355,Loyal Customers,47
15023,10/31/2019 0:00,31433.64,480,30,5,5,4,455,Champions,30
15007,7/3/2019 0:00,4961.87,200,150,5,3,2,253,At Risk,150
12008,3/8/2019 0:00,5689.57,203,267,5,3,1,153,At Risk,267
16495,6/20/2019 0:00,2177.22,42,163,3,2,2,232,At Risk,163
17654,3/7/2019 0:00,540.69,22,268,2,1,1,121,At Risk,268
15026,9/20/2019 0:00,2775.93,60,71,3,2,3,332,Value Seekers,71
15834,9/30/2019 0:00,12873.77,268,61,5,4,3,354,Loyal Customers,61
17769,11/27/2019 0:00,20716.37,304,3,5,5,5,555,Champions,3
14779,3/4/2019 0:00,1256.67,41,271,3,1,1,131,At Risk,271
14670,3/4/2019 0:00,3732.13,123,271,4,3,1,143,At Risk,271
13464,10/12/2019 0:00,10783.94,233,49,5,4,3,354,Loyal Customers,49
13959,9/21/2019 0:00,4247.2,90,70,4,3,3,343,Loyal Customers,70
14316,3/1/2019 0:00,242.03,16,274,2,1,1,121,At Risk,274
16339,2/28/2019 0:00,311.65,18,275,2,1,1,121,At Risk,275
17027,9/22/2019 0:00,9312.95,221,69,5,4,3,354,Loyal Customers,69
16215,9/20/2019 0:00,8849.11,238,71,5,4,3,354,Loyal Customers,71
13684,2/27/2019 0:00,456.21,29,276,2,1,1,121,At Risk,276
15708,10/30/2019 0:00,15788.48,273,31,5,5,4,455,Champions,31
17516,11/24/2019 0:00,5222.47,166,6,5,3,5,553,Loyal Customers,6
14157,11/20/2019 0:00,3213.06,46,10,3,2,5,532,Value Seekers,10
14470,11/28/2019 0:00,2097.9,43,2,3,2,5,532,Value Seekers,2
12025,2/25/2019 0:00,1021.59,46,278,3,1,1,131,At Risk,278
14573,6/13/2019 0:00,7105.93,227,170,5,4,2,254,At Risk,170
15543,2/24/2019 0:00,1012.54,28,279,2,1,1,121,At Risk,279
15772,2/23/2019 0:00,1014.94,46,280,3,1,1,131,At Risk,280
16349,2/22/2019 0:00,21255.4,627,281,5,5,1,155,At Risk,281
13421,10/30/2019 0:00,12617.1,101,31,4,4,4,444,Champions,31
13077,2/22/2019 0:00,6801.9,62,281,3,4,1,134,At Risk,281
15681,11/14/2019 0:00,22760.91,550,16,5,5,4,455,Champions,16
17684,10/27/2019 0:00,9147.47,226,34,5,4,4,454,Champions,34
14598,10/26/2019 0:00,5391.09,190,35,5,3,3,353,Loyal Customers,35
15599,11/13/2019 0:00,13786.64,283,17,5,4,4,454,Champions,17
12988,2/20/2019 0:00,1809.72,83,283,4,2,1,142,At Risk,283
17323,11/24/2019 0:00,7909,194,6,5,4,5,554,Champions,6
13168,11/3/2019 0:00,8074.27,126,27,4,4,4,444,Champions,27
14057,11/16/2019 0:00,53877.3,283,14,5,5,4,455,Champions,14
13201,2/17/2019 0:00,1326.91,68,286,3,1,1,131,At Risk,286
14202,2/17/2019 0:00,1060.34,47,286,3,1,1,131,At Risk,286
14206,4/14/2019 0:00,4505.47,72,230,4,3,1,143,At Risk,230
16207,11/14/2019 0:00,3175.5,67,16,3,2,4,432,Value Seekers,16
15323,6/2/2019 0:00,4832.17,190,181,5,3,2,253,At Risk,181
13001,11/17/2019 0:00,61287.6,322,13,5,5,5,555,Champions,13
15186,11/25/2019 0:00,7480.56,202,5,5,4,5,554,Champions,5
15985,8/8/2019 0:00,15164.16,158,114,5,5,2,255,At Risk,114
16431,5/10/2019 0:00,5120.37,76,204,4,3,1,143,At Risk,204
17530,11/23/2019 0:00,18476.56,487,7,5,5,5,555,Champions,7
17089,2/15/2019 0:00,4844.64,143,288,4,3,1,143,At Risk,288
16826,10/19/2019 0:00,6533.02,203,42,5,3,3,353,Loyal Customers,42
17282,8/1/2019 0:00,20611.54,89,121,4,5,2,245,At Risk,121
13171,11/18/2019 0:00,2955.2,48,12,3,2,5,532,Value Seekers,12
15406,11/8/2019 0:00,2853.31,53,22,3,2,4,432,Value Seekers,22
15629,2/10/2019 0:00,1579.06,59,293,3,2,1,132,At Risk,293
14081,2/10/2019 0:00,7012.3,150,293,4,4,1,144,At Risk,293
17537,11/10/2019 0:00,8074.07,74,20,4,4,4,444,Champions,20
17843,2/9/2019 0:00,1104.59,35,294,3,1,1,131,At Risk,294
14544,11/15/2019 0:00,18074.65,124,15,4,5,4,445,Champions,15
16546,2/22/2019 0:00,11691.57,164,281,5,4,1,154,At Risk,281
17358,2/9/2019 0:00,6413.42,204,294,5,3,1,153,At Risk,294
17859,2/8/2019 0:00,994.56,23,295,2,1,1,121,At Risk,295
17849,5/5/2019 0:00,1789.38,26,209,2,2,1,122,At Risk,209
13345,2/25/2019 0:00,5394.37,148,278,4,3,1,143,At Risk,278
14048,2/7/2019 0:00,3372.11,85,296,4,3,1,143,At Risk,296
16456,9/1/2019 0:00,10022.63,109,90,4,4,2,244,At Risk,90
13584,2/6/2019 0:00,519.07,24,297,2,1,1,121,At Risk,297
16182,9/28/2019 0:00,32235.68,171,63,5,5,3,355,Loyal Customers,63
16725,2/10/2019 0:00,3629.29,141,293,4,3,1,143,At Risk,293
15263,8/25/2019 0:00,1116.5,15,97,2,1,2,221,Casual Shoppers,97
14097,10/20/2019 0:00,4201.71,135,41,4,3,3,343,Loyal Customers,41
16013,11/21/2019 0:00,186779.87,289,9,5,5,5,555,Champions,9
14850,2/1/2019 0:00,3336.67,21,302,2,3,1,123,At Risk,302
16745,9/14/2019 0:00,72838.32,355,77,5,5,2,255,At Risk,77
13906,2/1/2019 0:00,6911.11,178,302,5,4,1,154,At Risk,302
15633,1/31/2019 0:00,2222.9,53,303,3,2,1,132,At Risk,303
16664,1/31/2019 0:00,4331.81,133,303,4,3,1,143,At Risk,303
17580,4/1/2019 0:00,1109.76,44,243,3,1,1,131,At Risk,243
17619,1/31/2019 0:00,1490.63,74,303,4,2,1,142,At Risk,303
17604,5/6/2019 0:00,2049.28,63,208,3,2,1,132,At Risk,208
13600,1/31/2019 0:00,3547.16,19,303,2,3,1,123,At Risk,303
15881,1/31/2019 0:00,2916.62,29,303,2,2,1,122,At Risk,303
17062,1/30/2019 0:00,4702.06,68,304,3,3,1,133,At Risk,304
16897,2/13/2019 0:00,1045.19,37,290,3,1,1,131,At Risk,290
17431,6/10/2019 0:00,3325.25,45,173,3,3,2,233,At Risk,173
17594,9/15/2019 0:00,4619.19,51,76,3,3,2,233,At Risk,76
13344,10/3/2019 0:00,17184.08,295,58,5,5,3,355,Loyal Customers,58
14541,10/12/2019 0:00,9910.36,169,49,5,4,3,354,Loyal Customers,49
17180,10/14/2019 0:00,7670.56,125,47,4,4,3,344,Loyal Customers,47
14049,11/23/2019 0:00,35181.44,481,7,5,5,5,555,Champions,7
13252,1/26/2019 0:00,1402.33,63,308,3,1,1,131,At Risk,308
12255,1/26/2019 0:00,5592.11,196,308,5,3,1,153,At Risk,308
18008,9/30/2019 0:00,18375.33,30,61,2,5,3,325,High-Potential Customers,61
16222,1/25/2019 0:00,4111.93,122,309,4,3,1,143,At Risk,309
17135,11/23/2019 0:00,13136.19,55,7,3,4,5,534,Emerging Champions,7
13869,8/8/2019 0:00,24202.07,399,114,5,5,2,255,At Risk,114
13871,11/17/2019 0:00,36406.34,446,13,5,5,5,555,Champions,13
17969,6/26/2019 0:00,6386.31,168,157,5,3,2,253,At Risk,157
14130,1/24/2019 0:00,3114.67,66,310,3,2,1,132,At Risk,310
15167,1/23/2019 0:00,822.84,39,311,3,1,1,131,At Risk,311
17890,1/21/2019 0:00,4721.81,91,313,4,3,1,143,At Risk,313
17277,4/26/2019 0:00,5498.83,69,218,3,3,1,133,At Risk,218
15827,9/27/2019 0:00,28956.51,543,64,5,5,3,355,Loyal Customers,64
15830,11/2/2019 0:00,11164.31,255,28,5,4,4,454,Champions,28
17889,5/11/2019 0:00,995.63,20,203,2,1,1,121,At Risk,203
17692,8/4/2019 0:00,7261.35,54,118,3,4,2,234,At Risk,118
16696,11/10/2019 0:00,15062.6,380,20,5,5,4,455,Champions,20
17708,6/5/2019 0:00,1192.18,34,178,3,1,2,231,At Risk,178
16584,9/20/2019 0:00,8422.07,68,71,3,4,3,334,Emerging Champions,71
16592,11/27/2019 0:00,64587.27,1182,3,5,5,5,555,Champions,3
13494,7/8/2019 0:00,4058.79,98,145,4,3,2,243,At Risk,145
17497,1/18/2019 0:00,12528.82,339,316,5,4,1,154,At Risk,316
12872,1/17/2019 0:00,3884.21,66,317,3,3,1,133,At Risk,317
17988,11/28/2019 0:00,534.73,38,2,3,1,5,531,Value Seekers,2
13209,11/9/2019 0:00,47038.43,321,21,5,5,4,455,Champions,21
13983,11/10/2019 0:00,14792.97,107,20,4,5,4,445,Champions,20
14421,10/13/2019 0:00,24639.89,481,48,5,5,3,355,Loyal Customers,48
13423,1/17/2019 0:00,15478.34,401,317,5,5,1,155,At Risk,317
15424,3/30/2019 0:00,18217.88,371,245,5,5,1,155,At Risk,245
14404,11/6/2019 0:00,8289.83,100,24,4,4,4,444,Champions,24
16131,10/19/2019 0:00,23126.51,121,42,4,5,3,345,Loyal Customers,42
18106,1/14/2019 0:00,1723.71,37,320,3,2,1,132,At Risk,320
13219,1/14/2019 0:00,14619.62,383,320,5,5,1,155,At Risk,320
16995,1/13/2019 0:00,11397.1,343,321,5,4,1,154,At Risk,321
15104,5/27/2019 0:00,19389.17,425,187,5,5,1,155,At Risk,187
15916,11/23/2019 0:00,8621.08,156,7,5,4,5,554,Champions,7
14514,10/9/2019 0:00,6826.52,70,52,4,4,3,344,Loyal Customers,52
16034,5/27/2019 0:00,2929.08,22,187,2,2,1,122,At Risk,187
14669,4/12/2019 0:00,9146.49,166,232,5,4,1,154,At Risk,232
17555,11/20/2019 0:00,3985.41,105,10,4,3,5,543,Loyal Customers,10
15485,11/9/2019 0:00,15364.58,83,21,4,5,4,445,Champions,21
13656,6/28/2019 0:00,5291.66,49,155,3,3,2,233,At Risk,155
13187,11/28/2019 0:00,10146.27,577,2,5,4,5,554,Champions,2
15464,1/5/2019 0:00,4601.44,155,329,5,3,1,153,At Risk,329
13990,5/10/2019 0:00,2409.04,27,204,2,2,1,122,At Risk,204
15044,11/20/2019 0:00,35891.7,443,10,5,5,5,555,Champions,10
17715,5/23/2019 0:00,5897.47,51,191,3,3,1,133,At Risk,191
14083,8/5/2019 0:00,5121.06,123,117,4,3,2,243,At Risk,117
15460,12/20/2018 0:00,1304.1,56,345,3,1,1,131,At Risk,345
14650,12/20/2018 0:00,939.29,21,345,2,1,1,121,At Risk,345
17343,12/19/2018 0:00,772.46,17,346,2,1,1,121,At Risk,346
16480,9/25/2019 0:00,5500.3,57,66,3,3,3,333,Emerging Champions,66
14412,10/28/2019 0:00,8985.25,47,33,3,4,4,434,Emerging Champions,33
17449,10/25/2019 0:00,12139.12,220,36,5,4,3,354,Loyal Customers,36
17458,11/24/2019 0:00,1646.43,76,6,4,2,5,542,Loyal Customers,6
15574,6/15/2019 0:00,4089.24,152,168,4,3,2,243,At Risk,168
15220,10/19/2019 0:00,16415.77,139,42,4,5,3,345,Loyal Customers,42
15223,4/28/2019 0:00,2980.65,22,216,2,2,1,122,At Risk,216
14300,11/21/2019 0:00,830.16,19,9,2,1,5,521,Casual Shoppers,9
17392,2/6/2019 0:00,3221.8,55,297,3,2,1,132,At Risk,297
14985,5/25/2019 0:00,2886.06,83,189,4,2,1,142,At Risk,189
17551,12/15/2018 0:00,1752.99,39,350,3,2,1,132,At Risk,350
17980,6/27/2019 0:00,7822.98,30,156,2,4,2,224,At Risk,156
17189,8/25/2019 0:00,2703.55,60,97,3,2,2,232,At Risk,97
